,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90896.79821993837","1","1","0","5","0.054694101159244446","0.8691396746706012","8","93296.70087369747","1","1","0","4","0.025095868515710478","0.8850630837985075","3",,,,,,,,,,,,,,,,,,,,,,,,,"68900.11406835393","1","1","0","4","0.027319079250686072","1","0",,,,,,,,,,,,,,,,,,,,,,,,,"94986.03471932173","3","3","0","4","0.030727160867218054","0.17429450695099086","1",,,,,,,,,,,,,,,,,"92100.21743753189","1","1","0","4","0.03217164295711749","1","0","107119.83102871662","1","1","0","4","0.15623865545248702","0.8980523631282963","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74504.15297002823","1","0","1.099","0","0.10686270113452503","0.7123955554802209","8",,,,,,,,,,,,,,,,,"100794.55407886817","1","1","0","11","0.025303819444444445","0.6367470181081555","9","92121.34133544602","1","1","0","4","0.02778275443789871","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80407.92980462985","1","1","0","4","0.08852726879541367","0.8091137535497659","2",,,,,,,,,,,,,,,,,"83224.52733740941","1","1","0","4","0.017780776518983233","0.8132980624667171","7","94019.73571180692","1","1","0","4","0.0287109375","0.8132317588813471","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64871.25940598037","1","1","0","4","0.18631867566439844","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49848.947124764534","1","1","0","4","0.12416057655781652","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90968.49821993837","1","1","0","6","0.054694101159244446","0.8691396746706012","8","93368.40087369746","1","1","0","5","0.025095868515710478","0.8850630837985075","3",,,,,,,,,,,,,,,,,,,,,,,,,"68971.81406835392","1","1","0","5","0.027319079250686072","1","0",,,,,,,,,,,,,,,,,,,,,,,,,"95201.13471932174","3","3","0","5","0.030727160867218054","0.17429450695099086","1",,,,,,,,,,,,,,,,,"92171.91743753188","1","1","0","5","0.03217164295711749","1","0","107191.53102871662","1","1","0","5","0.15623865545248702","0.8980523631282963","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74506.44883194458","1","0","1","0","0.10686270113452503","0.7123955554802209","8",,,,,,,,,,,,,,,,,"100866.25407886817","1","1","0","12","0.025303819444444445","0.6367470181081555","9","92193.04133544602","1","1","0","5","0.02778275443789871","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80479.62980462985","1","1","0","5","0.08852726879541367","0.8091137535497659","2",,,,,,,,,,,,,,,,,"83296.22733740941","1","1","0","5","0.017780776518983233","0.8132980624667171","7","94091.43571180692","1","1","0","5","0.0287109375","0.8132317588813471","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64942.959405980364","1","1","0","5","0.18631867566439844","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49920.64712476453","1","1","0","5","0.12416057655781652","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91040.19821993836","1","1","0","7","0.054694101159244446","0.8691396746706012","8","93440.10087369746","1","1","0","6","0.025095868515710478","0.8850630837985075","3",,,,,,,,,,,,,,,,,,,,,,,,,"69043.51406835392","1","1","0","6","0.027319079250686072","1","0",,,,,,,,,,,,,,,,,,,,,,,,,"95416.23471932174","3","3","0","6","0.030727160867218054","0.17429450695099086","1",,,,,,,,,,,,,,,,,"92243.61743753188","1","1","0","6","0.03217164295711749","1","0","107263.23102871662","1","1","0","6","0.15623865545248702","0.8980523631282963","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74508.57276986142","1","0","1.099","0","0.10686270113452503","0.7123955554802209","8",,,,,,,,,,,,,,,,,"100937.95407886816","1","1","0","13","0.025303819444444445","0.6367470181081555","9","92264.74133544602","1","1","0","6","0.02778275443789871","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80551.32980462984","1","1","0","6","0.08852726879541367","0.8091137535497659","2",,,,,,,,,,,,,,,,,"83367.9273374094","1","1","0","6","0.017780776518983233","0.8132980624667171","7","94163.13571180691","1","1","0","6","0.0287109375","0.8132317588813471","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65014.65940598036","1","1","0","6","0.18631867566439844","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49992.34712476453","1","1","0","6","0.12416057655781652","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91111.89821993836","1","1","0","8","0.054694101159244446","0.8691396746706012","8","93511.80087369746","1","1","0","7","0.025095868515710478","0.8850630837985075","3",,,,,,,,,,,,,,,,,,,,,,,,,"69115.21406835392","1","1","0","7","0.027319079250686072","1","0",,,,,,,,,,,,,,,,,,,,,,,,,"95631.33471932175","3","3","0","7","0.030727160867218054","0.17429450695099086","1",,,,,,,,,,,,,,,,,"92315.31743753188","1","1","0","7","0.03217164295711749","1","0","107334.93102871662","1","1","0","7","0.15623865545248702","0.8980523631282963","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74510.86863177778","1","0","1","0","0.10686270113452503","0.7123955554802209","8",,,,,,,,,,,,,,,,,"101009.65407886816","1","1","0","14","0.025303819444444445","0.6367470181081555","9","92336.44133544601","1","1","0","7","0.02778275443789871","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80623.02980462984","1","1","0","7","0.08852726879541367","0.8091137535497659","2",,,,,,,,,,,,,,,,,"83439.6273374094","1","1","0","7","0.017780776518983233","0.8132980624667171","7","94234.83571180691","1","1","0","7","0.0287109375","0.8132317588813471","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65086.35940598036","1","1","0","7","0.18631867566439844","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50064.047124764526","1","1","0","7","0.12416057655781652","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91183.59821993836","1","1","0","9","0.054694101159244446","0.8691396746706012","8","93583.50087369746","1","1","0","8","0.025095868515710478","0.8850630837985075","3",,,,,,,,,,,,,,,,,,,,,,,,,"69186.91406835392","1","1","0","8","0.027319079250686072","1","0",,,,,,,,,,,,,,,,,,,,,,,,,"95846.43471932175","3","3","0","8","0.030727160867218054","0.17429450695099086","1",,,,,,,,,,,,,,,,,"92387.01743753187","1","1","0","8","0.03217164295711749","1","0","107406.63102871661","1","1","0","8","0.15623865545248702","0.8980523631282963","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74510.86863177778","0","0","0","0","0.10686270113452503","0.7123955554802209","8",,,,,,,,,,,,,,,,,"101081.35407886816","1","1","0","15","0.025303819444444445","0.6367470181081555","9","92408.14133544601","1","1","0","8","0.02778275443789871","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80694.72980462984","1","1","0","8","0.08852726879541367","0.8091137535497659","2",,,,,,,,,,,,,,,,,"83511.3273374094","1","1","0","8","0.017780776518983233","0.8132980624667171","7","94306.53571180691","1","1","0","8","0.0287109375","0.8132317588813471","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65158.059405980355","1","1","0","8","0.18631867566439844","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50135.74712476452","1","1","0","8","0.12416057655781652","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91255.29821993836","1","1","0","10","0.054694101159244446","0.8691396746706012","8","93655.20087369745","1","1","0","9","0.025095868515710478","0.8850630837985075","3",,,,,,,,,,,,,,,,,,,,,,,,,"69258.61406835391","1","1","0","9","0.027319079250686072","1","0",,,,,,,,,,,,,,,,,,,,,,,,,"96061.53471932176","3","3","0","9","0.030727160867218054","0.17429450695099086","1",,,,,,,,,,,,,,,,,"92458.71743753187","1","1","0","9","0.03217164295711749","1","0","107478.33102871661","1","1","0","9","0.15623865545248702","0.8980523631282963","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"101153.05407886815","1","1","0","16","0.025303819444444445","0.6367470181081555","9","92479.841335446","1","1","0","9","0.02778275443789871","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80766.42980462984","1","1","0","9","0.08852726879541367","0.8091137535497659","2",,,,,,,,,,,,,,,,,"83583.0273374094","1","1","0","9","0.017780776518983233","0.8132980624667171","7","94378.2357118069","1","1","0","9","0.0287109375","0.8132317588813471","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65229.75940598035","1","1","0","9","0.18631867566439844","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50207.44712476452","1","1","0","9","0.12416057655781652","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91326.99821993835","1","1","0","11","0.054694101159244446","0.8691396746706012","8","93726.90087369745","1","1","0","10","0.025095868515710478","0.8850630837985075","3",,,,,,,,,,,,,,,,,,,,,,,,,"69330.31406835391","1","1","0","10","0.027319079250686072","1","0",,,,,,,,,,,,,,,,,,,,,,,,,"96276.63471932177","3","3","0","10","0.030727160867218054","0.17429450695099086","1",,,,,,,,,,,,,,,,,"92530.41743753187","1","1","0","10","0.03217164295711749","1","0","107550.0310287166","1","1","0","10","0.15623865545248702","0.8980523631282963","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"101224.75407886815","1","1","0","17","0.025303819444444445","0.6367470181081555","9","92551.541335446","1","1","0","10","0.02778275443789871","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80838.12980462983","1","1","0","10","0.08852726879541367","0.8091137535497659","2",,,,,,,,,,,,,,,,,"83654.7273374094","1","1","0","10","0.017780776518983233","0.8132980624667171","7","94449.9357118069","1","1","0","10","0.0287109375","0.8132317588813471","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65301.45940598035","1","1","0","10","0.18631867566439844","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50279.14712476452","1","1","0","10","0.12416057655781652","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91343.17235607289","1","0","0.099","0","0.054694101159244446","0.8691396746706012","8","93743.07500983198","1","0","0.099","0","0.025095868515710478","0.8850630837985075","3",,,,,,,,,,,,,,,,,,,,,,,,,"69346.48820448844","1","0","0.099","0","0.027319079250686072","1","0",,,,,,,,,,,,,,,,,,,,,,,,,"96325.15712772538","3","0","0.09900000000000002","0","0.030727160867218054","0.17429450695099086","1",,,,,,,,,,,,,,,,,"92546.5915736664","1","0","0.099","0","0.03217164295711749","1","0","107566.20516485114","1","0","0.099","0","0.15623865545248702","0.8980523631282963","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"101240.92821500268","1","0","0.099","0","0.025303819444444445","0.6367470181081555","9","92567.71547158054","1","0","0.099","0","0.02778275443789871","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80854.30394076437","1","0","0.099","0","0.08852726879541367","0.8091137535497659","2",,,,,,,,,,,,,,,,,"83670.90147354393","1","0","0.099","0","0.017780776518983233","0.8132980624667171","7","94466.10984794144","1","0","0.099","0","0.0287109375","0.8132317588813471","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65317.63354211489","1","0","0.099","0","0.18631867566439844","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50295.32126089906","1","0","0.099","0","0.12416057655781652","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91352.41513484817","1","0","0.198","0","0.054694101159244446","0.8691396746706012","8","93752.31778860727","1","0","0.198","0","0.025095868515710478","0.8850630837985075","3",,,,,,,,,,,,,,,,,,,,,,,,,"69355.73098326373","1","0","0.198","0","0.027319079250686072","1","0",,,,,,,,,,,,,,,,,,,,,,,,,"96352.88546405123","3","0","0.19800000000000004","0","0.030727160867218054","0.17429450695099086","1",,,,,,,,,,,,,,,,,"92555.83435244169","1","0","0.198","0","0.03217164295711749","1","0","107575.44794362642","1","0","0.198","0","0.15623865545248702","0.8980523631282963","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"101250.17099377797","1","0","0.198","0","0.025303819444444445","0.6367470181081555","9","92576.95825035582","1","0","0.198","0","0.02778275443789871","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80863.54671953965","1","0","0.198","0","0.08852726879541367","0.8091137535497659","2",,,,,,,,,,,,,,,,,"83680.14425231921","1","0","0.198","0","0.017780776518983233","0.8132980624667171","7","94475.35262671672","1","0","0.198","0","0.0287109375","0.8132317588813471","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65326.87632089017","1","0","0.198","0","0.18631867566439844","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50304.56403967434","1","0","0.198","0","0.12416057655781652","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91358.946338753","1","0","0.29700000000000004","0","0.054694101159244446","0.8691396746706012","8","93758.8489925121","1","0","0.29700000000000004","0","0.025095868515710478","0.8850630837985075","3",,,,,,,,,,,,,,,,,,,,,,,,,"69362.26218716856","1","0","0.29700000000000004","0","0.027319079250686072","1","0",,,,,,,,,,,,,,,,,,,,,,,,,"96372.4790757657","3","0","0.29700000000000004","0","0.030727160867218054","0.17429450695099086","1",,,,,,,,,,,,,,,,,"92562.36555634651","1","0","0.29700000000000004","0","0.03217164295711749","1","0","107581.97914753125","1","0","0.29700000000000004","0","0.15623865545248702","0.8980523631282963","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"101256.7021976828","1","0","0.29700000000000004","0","0.025303819444444445","0.6367470181081555","9","92583.48945426065","1","0","0.29700000000000004","0","0.02778275443789871","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80870.07792344448","1","0","0.29700000000000004","0","0.08852726879541367","0.8091137535497659","2",,,,,,,,,,,,,,,,,"83686.67545622404","1","0","0.29700000000000004","0","0.017780776518983233","0.8132980624667171","7","94481.88383062155","1","0","0.29700000000000004","0","0.0287109375","0.8132317588813471","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65333.407524794995","1","0","0.29700000000000004","0","0.18631867566439844","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50311.09524357916","1","0","0.29700000000000004","0","0.12416057655781652","1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
